"ORG_ID"|"NAVN"|"ORG_NAVN"|"POSITION"|"BESKRIVELSE"|"BIQ_PERSON_ID"|"CVR"|"POST_SIDEN"|"post"|"IND_NR"
5000893|"Jens Overgaard Sørensen"|"Thykjær"|"Bestyrelsespost"|""|1455635|30607651|"11-06-2007"|"Bestyrelsesmedlem"|106111
5000772|"Klas Henning Hellkvist"|"Tibnor"|"Bestyrelsespost"|""|500287|18234114|"14-12-1998"|"Bestyrelsesmedlem"|106111
5000772|"Sven Mikael Nyquist"|"Tibnor"|"Bestyrelsespost"|""|653400|18234114|"08-12-2009"|"Bestyrelsesmedlem"|106111
5000772|"Søren Pliniussen"|"Tibnor"|"Direktionspost adm. dir"|""|664067|18234114|"01-04-2009"|"Adm. Direktør"|106111
5000772|"Håkan Nils Holger Eriksson"|"Tibnor"|"Bestyrelsespost formand"|""|1150603|18234114|"08-12-2009"|"Formand"|106111
5000772|"Per Ola Henrik Karlsson"|"Tibnor"|"Bestyrelsespost"|""|1942352|18234114|"15-09-2010"|"Bestyrelsesmedlem"|106111
5000928|"Flemming Jensen"|"Tide Bus Danmark"|"Direktionspost adm. dir"|""|353261|31347963|"16-09-2010"|"Adm. Direktør"|106111
5000928|"Trond Østerhus"|"Tide Bus Danmark"|"Bestyrelsespost"|""|1947457|31347963|"24-11-2010"|"Bestyrelsesmedlem"|106111
5000928|"Karstein Bremnes"|"Tide Bus Danmark"|"Bestyrelsespost"|""|1947458|31347963|"24-11-2010"|"Bestyrelsesmedlem"|106111
5000928|"Egil Edvard Nylund"|"Tide Bus Danmark"|"Bestyrelsespost"|""|1947459|31347963|"24-11-2010"|"Bestyrelsesmedlem"|106111
5000928|"Lisbet Karin Nærø"|"Tide Bus Danmark"|"Bestyrelsespost formand"|""|16814797|31347963|"13-09-2011"|"Formand"|106111
5000928|"Henrik Hansen"|"Tide Bus Danmark"|"Bestyrelsespost"|""|16814798|31347963|"12-04-2011"|"Bestyrelsesmedlem"|106111
5000928|"Bo Rolfshøj"|"Tide Bus Danmark"|"Bestyrelsespost"|""|16814799|31347963|"12-04-2011"|"Bestyrelsesmedlem"|106111
5000928|"Roger Rong Harkestad"|"Tide Bus Danmark"|"Bestyrelsespost næstformand"|""|17040856|31347963|"29-11-2011"|"Næstformand"|106111
5000274|"Jutta Nielsen"|"Tika Holding"|"Bestyrelsespost"|""|462115|78809019|"19-08-1986"|"Bestyrelsesmedlem"|106111
5000274|"Juttine Nielsen"|"Tika Holding"|"Direktionspost Adm Dir"|""|462137|78809019|"02-03-1999"|"Adm. Direktør"|106111
5000274|"Katja Nowak Nielsen"|"Tika Holding"|"Bestyrelsespost"|""|487865|78809019|"16-12-1996"|"Bestyrelsesmedlem"|106111
5000274|"Preben Kurt Nielsen"|"Tika Holding"|"Bestyrelsespost formand"|""|626169|78809019|"17-08-2006"|"Formand"|106111
5000274|"Tina Nowak Terkelsen"|"Tika Holding"|"Bestyrelsespost"|""|673357|78809019|"02-03-1999"|"Bestyrelsesmedlem"|106111
5000656|"Ulla Brockenhuus-Schack"|"Tivoli"|"Bestyrelsespost"|""|236730|10404916|"30-04-2009"|"Bestyrelsesmedlem"|106111
5000656|"Claus Dyhr Christensen"|"Tivoli"|"Direktionspost Økonomidirektør"|""|311440|10404916|"01-08-2008"|"Direktionspost"|106111
5000656|"Jørgen Einar Tandrup"|"Tivoli"|"Bestyrelsespost formand"|""|465796|10404916|"24-06-2008"|"Formand"|106111
5000656|"Lars Liebst Poulsen"|"Tivoli"|"Direktionspost Administrerende direktør"|""|518415|10404916|"27-06-1996"|"Adm. Direktør"|106111
5000656|"Mads Ulrik Lebech"|"Tivoli"|"Bestyrelsespost næstformand"|""|539532|10404916|"26-04-2010"|"Næstformand"|106111
5000656|"Tommy Pedersen"|"Tivoli"|"Bestyrelsespost"|""|676122|10404916|"11-12-2000"|"Bestyrelsesmedlem"|106111
5000656|"John Høegh Berthelsen"|"Tivoli"|"Bestyrelsespost"|""|1577076|10404916|"31-03-2008"|"Bestyrelsesmedlem"|106111
5000656|"Maria Bølcho Fergadis"|"Tivoli"|"Bestyrelsespost"|""|1974798|10404916|"26-04-2010"|"Bestyrelsesmedlem"|106111
5000169|"Iwan Alstrup"|"Tjellesen Max Jenne"|"Direktionspost"|""|419466|79091812|"17-02-2009"|"Direktionspost"|106111
5000169|"Jørgen Appel Kelkjær"|"Tjellesen Max Jenne"|"Direktionspost adm. dir"|""|1001684|79091812|"17-02-2009"|"Adm. Direktør"|106111
5000169|"Carsten Tillner"|"Tjellesen Max Jenne"|"Bestyrelsespost næstformand"|""|1595863|79091812|"20-03-2009"|"Næstformand"|106111
5000169|"Stefan Manfred Heine"|"Tjellesen Max Jenne"|"Bestyrelsespost formand"|""|1719953|79091812|"20-03-2009"|"Formand"|106111
5000169|"Rebecca Hilleberg"|"Tjellesen Max Jenne"|"Bestyrelsespost"|""|1719954|79091812|"20-03-2009"|"Bestyrelsesmedlem"|106111
5000169|"Marina von Lachmann Steensen"|"Tjellesen Max Jenne"|"Direktionspost"|""|1777799|79091812|"01-08-2009"|"Direktionspost"|106111
5000659|"Frede Clausen"|"TK Development"|"Direktionspost Administrerende direktør"|""|359732|24256782|"24-11-1993"|"Adm. Direktør"|106111
5000659|"Jens Erik Jepsen Christensen"|"TK Development"|"Bestyrelsespost"|""|435402|24256782|"25-05-2010"|"Bestyrelsesmedlem"|106111
5000659|"Jesper Jarlbæk"|"TK Development"|"Bestyrelsespost"|""|445725|24256782|"30-05-2006"|"Bestyrelsesmedlem"|106111
5000659|"Niels Henrik Roth"|"TK Development"|"Bestyrelsespost formand"|""|570139|24256782|"25-05-2010"|"Formand"|106111
5000659|"Per Søndergaard Pedersen"|"TK Development"|"Bestyrelsespost"|""|603383|24256782|"17-06-2002"|"Bestyrelsesmedlem"|106111
5000659|"Robert Andersen"|"TK Development"|"Direktionspost"|""|633125|24256782|"22-01-2002"|"Direktionspost"|106111
5000659|"Torsten Erik Rasmussen"|"TK Development"|"Bestyrelsespost næstformand"|""|682087|24256782|"29-09-1998"|"Næstformand"|106111
5000731|"Tony Thure Jakobsen"|"TNT Danmark"|"Bestyrelsespost formand"|""|677080|76562512|"30-05-2008"|"Formand"|106111
5000731|"Frank Jørgensen"|"TNT Danmark"|"Direktionspost Administrerende direktør"|""|1307745|76562512|"15-05-2006"|"Adm. Direktør"|106111
5000731|"Kristian Strømgren Kirkensgaard"|"TNT Danmark"|"Bestyrelsespost"|""|16851352|76562512|"18-08-2011"|"Bestyrelsesmedlem"|106111
5000458|"Bo Andersen"|"Tomex Danmark"|"Bestyrelsespost"|""|289620|15800240|"12-01-1998"|"Bestyrelsesmedlem"|106111
5000458|"Peter Lau Lauritzen"|"Tomex Danmark"|"Bestyrelsespost Formand"|""|610196|15800240|"12-01-1998"|"Formand"|106111
5000458|"Tom Andersen"|"Tomex Danmark"|"Bestyrelsespost"|""|674070|15800240|"12-01-1998"|"Bestyrelsesmedlem"|106111
5000333|"Mikael Thinghuus"|"Toms Gruppen"|"Bestyrelsespost"|""|235224|56759328|"09-08-2010"|"Bestyrelsesmedlem"|106111
5000333|"Jesper Eigen Møller"|"Toms Gruppen"|"Direktionspost adm. dir"|""|445166|56759328|"01-11-2004"|"Adm. Direktør"|106111
5000333|"Lone Nielsen"|"Toms Gruppen"|"Bestyrelsespost"|""|537186|56759328|"01-05-2001"|"Bestyrelsesmedlem"|106111
5000333|"Mads Ole Krage"|"Toms Gruppen"|"Bestyrelsespost"|""|539649|56759328|"03-01-2005"|"Bestyrelsesmedlem"|106111
5000333|"Søren Svenningsen"|"Toms Gruppen"|"Bestyrelsespost"|""|664830|56759328|"24-06-1994"|"Bestyrelsesmedlem"|106111
5000333|"Terje Laurberg Lyngø List"|"Toms Gruppen"|"Bestyrelsespost næstformand"|""|667444|56759328|"18-03-2009"|"Næstformand"|106111
5000333|"Ulrik Bülow"|"Toms Gruppen"|"Bestyrelsespost"|""|687402|56759328|"18-03-2009"|"Bestyrelsesmedlem"|106111
5000333|"Villy Rasmussen"|"Toms Gruppen"|"Bestyrelsespost formand"|""|693766|56759328|"18-03-2009"|"Formand"|106111
5000333|"Christian Hother Sørensen"|"Toms Gruppen"|"Bestyrelsespost"|""|1184661|56759328|"09-08-2010"|"Bestyrelsesmedlem"|106111
5000333|"Joan Wind"|"Toms Gruppen"|"Bestyrelsespost Medarbejdervalgt"|""|1477763|56759328|"22-03-2006"|"Medarbejderrepræsentant"|106111
5000333|"Anders Hagh"|"Toms Gruppen"|"Direktionspost Økonomidirektør"|""|1754815|56759328|"01-06-2011"|"Direktionspost"|106111
5000167|"Anneli Gjørup"|"Top-Toy Holding"|"Bestyrelsespost"|""|257390|73201217|"24-01-1995"|"Bestyrelsesmedlem"|106111
5000167|"Bjarne Gjørup"|"Top-Toy Holding"|"Bestyrelsespost formand"|""|286048|73201217|"01-07-2009"|"Formand"|106111
5000167|"Henrik Gjørup"|"Top-Toy Holding"|"Bestyrelsespost"|""|401558|73201217|"08-12-1983"|"Bestyrelsesmedlem"|106111
5000167|"Lars Gjørup"|"Top-Toy Holding"|"Direktionspost"|""|516215|73201217|"01-07-2009"|"Direktionspost"|106111
5000167|"Peter Gjørup"|"Top-Toy Holding"|"Direktionspost adm. direktør"|""|607679|73201217|"01-07-2009"|"Adm. Direktør"|106111
5000167|"Thomas Henrik Gjørup"|"Top-Toy Holding"|"Bestyrelsespost"|""|668940|73201217|"30-06-2011"|"Bestyrelsesmedlem"|106111
5000167|"Frank Helles Kristensen"|"Top-Toy Holding"|"Direktionspost"|""|1765721|73201217|"01-07-2009"|"Direktionspost"|106111
5000066|"Anders Jørn Knutsen"|"Topdanmark"|"Bestyrelsespost næstformand"|""|247847|78040017|"28-04-2003"|"Næstformand"|106111
5000066|"Annette Sadolin"|"Topdanmark"|"Bestyrelsespost"|""|258606|78040017|"20-04-2004"|"Bestyrelsesmedlem"|106111
5000066|"Christian Sagild"|"Topdanmark"|"Direktionspost adm. dir"|""|308772|78040017|"01-06-2009"|"Adm. Direktør"|106111
5000066|"Desiree Mørch Schultz"|"Topdanmark"|"Bestyrelsespost"|""|318083|78040017|"12-04-2011"|"Bestyrelsesmedlem"|106111
5000066|"Jens Maaløe"|"Topdanmark"|"Bestyrelsespost"|""|439066|78040017|"28-04-2003"|"Bestyrelsesmedlem"|106111
5000066|"Kim Bruhn-Petersen"|"Topdanmark"|"Direktionspost"|""|491946|78040017|"01-01-2006"|"Direktionspost"|106111
5000066|"Knud Jørgen Aare Vest"|"Topdanmark"|"Bestyrelsespost"|""|505024|78040017|"22-07-1994"|"Bestyrelsesmedlem"|106111
5000066|"Lars Thykier"|"Topdanmark"|"Direktionspost"|""|520965|78040017|"01-06-2008"|"Direktionspost"|106111
5000066|"Michael Pram Rasmussen"|"Topdanmark"|"Bestyrelsespost formand"|""|554525|78040017|"25-04-2006"|"Formand"|106111
5000066|"Søren Thorup Sørensen"|"Topdanmark"|"Bestyrelsespost"|""|1050931|78040017|"20-04-2010"|"Bestyrelsesmedlem"|106111
5000066|"Charlotte Hougaard"|"Topdanmark"|"Bestyrelsespost medarbejdervalgt"|""|1439764|78040017|"26-04-2007"|"Medarbejderrepræsentant"|106111
5000066|"Trine Zappe"|"Topdanmark"|"Bestyrelsespost"|""|2002505|78040017|"12-04-2011"|"Bestyrelsesmedlem"|106111
5000773|"Eivind Dam Jensen"|"Topsil Semiconductors"|"Bestyrelsespost næstformand"|""|232738|24932818|"02-06-2005"|"Næstformand"|106111
5000773|"Jens Borelli-Kjær"|"Topsil Semiconductors"|"Bestyrelsespost formand"|""|433498|24932818|"25-04-2006"|"Formand"|106111
5000773|"Jørgen Bødker"|"Topsil Semiconductors"|"Direktionspost"|""|464952|24932818|"01-01-2012"|"Direktionspost"|106111
5000773|"Jørgen Frost"|"Topsil Semiconductors"|"Bestyrelsespost"|""|466572|24932818|"25-04-2006"|"Bestyrelsesmedlem"|106111
5000773|"Michael Hedegaard Lyng"|"Topsil Semiconductors"|"Bestyrelsespost"|""|552745|24932818|"28-04-2010"|"Bestyrelsesmedlem"|106111
5000773|"Karl Kristian Hvidt Nielsen"|"Topsil Semiconductors"|"Direktionspost adm. dir"|""|804332|24932818|"01-01-2012"|"Adm. Direktør"|106111
5000773|"Jens Balslev Olesen"|"Topsil Semiconductors"|"Bestyrelsespost"|""|2003625|24932818|"14-04-2011"|"Bestyrelsesmedlem"|106111
5000773|"Jesper Leed Thomsen"|"Topsil Semiconductors"|"Bestyrelsespost"|""|2003626|24932818|"14-04-2011"|"Bestyrelsesmedlem"|106111
5000135|"Povl Christian Lütken Frigast"|"Torm"|"Bestyrelsespost Næstformand"|""|307017|22460218|"26-09-2000"|"Næstformand"|106111
5000135|"Jacob Balslev Meldgaard"|"Torm"|"Direktionspost adm. dir"|""|420774|22460218|"01-04-2010"|"Adm. Direktør"|106111
5000135|"Jesper Jarlbæk"|"Torm"|"Bestyrelsespost"|""|445725|22460218|"22-04-2009"|"Bestyrelsesmedlem"|106111
5000135|"Niels Erik Nielsen"|"Torm"|"Bestyrelsespost Formand"|""|568830|22460218|"26-09-2000"|"Formand"|106111
5000135|"Roland Munkerod Andersen"|"Torm"|"Direktionspost"|""|634566|22460218|"09-06-2008"|"Direktionspost"|106111
5000135|"Kári millum Garðarnar"|"Torm"|"Bestyrelsespost"|""|2002377|22460218|"14-04-2011"|"Bestyrelsesmedlem"|106111
5000135|"Rasmus Johannes Skaun Hoffmann"|"Torm"|"Bestyrelsespost"|""|2002378|22460218|"14-04-2011"|"Bestyrelsesmedlem"|106111
5000021|"Claus Erik Pedersen"|"TOTALKREDIT A/S"|"Bestyrelsespost næstformand"|""|311566|21832278|"20-03-2012"|"Næstformand"|106111
5000021|"Frank Alex Kristensen"|"TOTALKREDIT A/S"|"Bestyrelsespost"|""|356596|21832278|"05-04-2006"|"Bestyrelsesmedlem"|106111
5000021|"Karen Frøsig"|"TOTALKREDIT A/S"|"Bestyrelsespost"|""|480825|21832278|"13-05-2008"|"Bestyrelsesmedlem"|106111
5000021|"Kim Rønnow Duus"|"TOTALKREDIT A/S"|"Bestyrelsespost"|""|493939|21832278|"19-08-2009"|"Bestyrelsesmedlem"|106111
5000021|"Søren Holm"|"TOTALKREDIT A/S"|"Bestyrelsespost formand"|""|661659|21832278|"19-08-2009"|"Formand"|106111
5000021|"Gert Rinaldo Jonassen"|"TOTALKREDIT A/S"|"Bestyrelsespost"|""|1073630|21832278|"27-03-2007"|"Bestyrelsesmedlem"|106111
5000021|"Hans Henrik Andersen"|"TOTALKREDIT A/S"|"Direktionspost"|""|380419|21832278|""|"Direktionspost"|106111
5000021|"Jari Loch Jensen"|"TOTALKREDIT A/S"|"Bestyrelsespost"|""|1514984|21832278|""|"Bestyrelsesmedlem"|106111
5000021|"Jette Alsig Bargholz"|"TOTALKREDIT A/S"|"Bestyrelsespost"|""|1720666|21832278|""|"Bestyrelsesmedlem"|106111
5000021|"Lars Holst"|"TOTALKREDIT A/S"|"Bestyrelsespost"|""|517129|21832278|""|"Bestyrelsesmedlem"|106111
5000021|"Merete Nilausen"|"TOTALKREDIT A/S"|"Bestyrelsespost"|""|1164335|21832278|""|"Bestyrelsesmedlem"|106111
5000021|"Troels Bülow-Olsen"|"TOTALKREDIT A/S"|"Direktionspost"|""|1510762|21832278|""|"Direktionspost"|106111
5000259|"Kristian Krapper"|"Toyota"|"Bestyrelsespost"|""|508676|48456316|"01-01-2011"|"Bestyrelsesmedlem"|106111
5000259|"Keiji Sudo"|"Toyota"|"Bestyrelsespost"|""|2001665|48456316|"01-04-2011"|"Bestyrelsesmedlem"|106111
5000259|"Hans-Eric Lennart Almebäck"|"Toyota"|"Bestyrelsespost formand"|""|17085946|48456316|"02-01-2012"|"Formand"|106111
5000259|"Daniele Schillaci"|"Toyota"|"Bestyrelsespost"|""|17085947|48456316|"02-01-2012"|"Bestyrelsesmedlem"|106111
5000782|"Lars Bo Larsen"|"Toyota Material Handl."|"Direktionspost"|""|514493|62657014|"10-05-2011"|"Direktionspost"|106111
5000782|"Ulf Jonas Tornerefelt"|"Toyota Material Handl."|"Bestyrelsespost"|""|702036|62657014|"11-02-2002"|"Bestyrelsesmedlem"|106111
5000782|"Pehr Gösta Wass"|"Toyota Material Handl."|"Bestyrelsespost formand"|""|1464259|62657014|"18-05-2004"|"Formand"|106111
5000774|"Bo Larsson"|"Trioplast Nyborg"|"Bestyrelsespost"|""|290585|16165476|"17-06-1997"|"Bestyrelsesmedlem"|106111
5000774|"Gunnar Maretti"|"Trioplast Nyborg"|"Bestyrelsespost"|""|327028|16165476|"24-08-1992"|"Bestyrelsesmedlem"|106111
5000774|"John Martin Petersson"|"Trioplast Nyborg"|"Bestyrelsespost formand"|""|456688|16165476|"24-02-2011"|"Formand"|106111
5000774|"Karin Bergholdt Madsen"|"Trioplast Nyborg"|"Bestyrelsespost"|""|482347|16165476|"24-08-1992"|"Bestyrelsesmedlem"|106111
5000774|"Lars Peter Johan Magneli"|"Trioplast Nyborg"|"Direktionspost adm. dir"|""|519767|16165476|"24-06-2005"|"Adm. Direktør"|106111
5000774|"Michael Skouw Nielsen"|"Trioplast Nyborg"|"Bestyrelsespost"|""|1264267|16165476|"24-02-2011"|"Bestyrelsesmedlem"|106111
5000774|"Allis Sørensen"|"Trioplast Nyborg"|"Bestyrelsespost medarbejdervalgt"|""|1472327|16165476|"25-05-2007"|"Medarbejderrepræsentant"|106111
5000506|"Anker Ditlev Mejnertz"|"Triplenine Fish Protein"|"Bestyrelsespost formand"|""|252142|14981918|"21-12-2010"|"Formand"|106111
5000506|"Christian Bisgaard"|"Triplenine Fish Protein"|"Direktionspost adm. dir"|""|306378|14981918|"11-06-2010"|"Adm. Direktør"|106111
5000506|"Holger Lodberg"|"Triplenine Fish Protein"|"Bestyrelsespost"|""|408307|14981918|"22-01-1997"|"Bestyrelsesmedlem"|106111
5000506|"Irving Kristensen"|"Triplenine Fish Protein"|"Bestyrelsespost"|""|419272|14981918|"30-04-1996"|"Bestyrelsesmedlem"|106111
5000506|"Jean Vad Christensen"|"Triplenine Fish Protein"|"Bestyrelsespost"|""|431638|14981918|"19-12-2007"|"Bestyrelsesmedlem"|106111
5000506|"Lars Graff Vohnsen"|"Triplenine Fish Protein"|"Bestyrelsespost"|""|516286|14981918|"19-12-2007"|"Bestyrelsesmedlem"|106111
5000506|"Niels Arne Hounisen"|"Triplenine Fish Protein"|"Bestyrelsespost"|""|566598|14981918|"18-12-2004"|"Bestyrelsesmedlem"|106111
5000506|"Niels Ole Mortensen"|"Triplenine Fish Protein"|"Bestyrelsespost"|""|573024|14981918|"19-12-2003"|"Bestyrelsesmedlem"|106111
5000506|"Preben Thomsen Schmidt"|"Triplenine Fish Protein"|"Bestyrelsespost"|""|627274|14981918|"20-12-2000"|"Bestyrelsesmedlem"|106111
5000506|"Søren Kristian Espersen"|"Triplenine Fish Protein"|"Bestyrelsespost"|""|660834|14981918|"21-12-2010"|"Bestyrelsesmedlem"|106111
5000506|"Villy Bülow Rossen"|"Triplenine Fish Protein"|"Bestyrelsespost"|""|693210|14981918|"20-12-2005"|"Bestyrelsesmedlem"|106111
5000506|"René Hovgaard Schmidt"|"Triplenine Fish Protein"|"Bestyrelsespost"|""|1538010|14981918|"19-12-2007"|"Bestyrelsesmedlem"|106111
5000506|"Lars Krause-Kjær"|"Triplenine Fish Protein"|"Bestyrelsespost"|""|1753998|14981918|"21-12-2009"|"Bestyrelsesmedlem"|106111
5000506|"Jens Thorbek"|"Triplenine Fish Protein"|"Bestyrelsespost"|""|1827025|14981918|"21-12-2009"|"Bestyrelsesmedlem"|106111
5000617|"Peter-Ulrik Plesner"|"Triumph International Textil"|"Bestyrelsespost Formand"|""|614326|20313919|"27-05-1999"|"Formand"|106111
5000617|"Søren Steffensen"|"Triumph International Textil"|"Direktionspost"|""|664690|20313919|"10-03-2011"|"Direktionspost"|106111
5000617|"Cornelis Van Teeffelen"|"Triumph International Textil"|"Bestyrelsespost"|""|1194654|20313919|"25-05-2005"|"Bestyrelsesmedlem"|106111
5000617|"Jesper Thorlak"|"Triumph International Textil"|"Bestyrelsespost"|""|1962786|20313919|"30-11-2010"|"Bestyrelsesmedlem"|106111
5000047|"Jens Bjerg Sørensen"|"Tryg"|"Bestyrelsespost"|""|433359|26460212|"14-04-2011"|"Bestyrelsesmedlem"|106111
5000047|"Jesper Hjulmand"|"Tryg"|"Bestyrelsespost"|""|445600|26460212|"15-04-2010"|"Bestyrelsesmedlem"|106111
5000047|"Jørgen Mikael Ole Olufsen"|"Tryg"|"Bestyrelsespost formand"|""|470151|26460212|"30-09-2002"|"Formand"|106111
5000047|"Jørn Wendel Andersen"|"Tryg"|"Bestyrelsespost"|""|476481|26460212|"30-09-2002"|"Bestyrelsesmedlem"|106111
5000047|"Lars Ulrik Bonde"|"Tryg"|"Direktionspost"|""|521111|26460212|"01-02-2011"|"Direktionspost"|106111
5000047|"Lene Skole-Sørensen"|"Tryg"|"Bestyrelsespost"|""|528590|26460212|"15-04-2010"|"Bestyrelsesmedlem"|106111
5000047|"Paul Assar Bergqvist"|"Tryg"|"Bestyrelsespost"|""|593397|26460212|"30-03-2006"|"Bestyrelsesmedlem"|106111
5000047|"Torben Henning Nielsen"|"Tryg"|"Bestyrelsespost næstformand"|""|678808|26460212|"14-04-2011"|"Næstformand"|106111
5000047|"Morten Marc Hübbe"|"Tryg"|"Direktionspost adm. dir"|""|976948|26460212|"01-02-2011"|"Adm. Direktør"|106111
5000047|"Tor Magne Lønnum"|"Tryg"|"Direktionspost"|""|1311173|26460212|"01-09-2011"|"Direktionspost"|106111
5000047|"Christian Nicolay Brinch"|"Tryg"|"Bestyrelsespost"|""|1430684|26460212|"28-03-2007"|"Bestyrelsesmedlem"|106111
5000047|"Rune Torgeir Joensen"|"Tryg"|"Bestyrelsespost"|""|1587403|26460212|"03-04-2008"|"Bestyrelsesmedlem"|106111
5000047|"Berit Torm"|"Tryg"|"Bestyrelsespost Medarbejdervalgt"|""|1587404|26460212|"03-04-2008"|"Medarbejderrepræsentant"|106111
5000047|"John Bill-Ove Johansson"|"Tryg"|"Bestyrelsespost"|""|1866884|26460212|"15-04-2010"|"Bestyrelsesmedlem"|106111
5000047|"Tina Snejbjerg"|"Tryg"|"Bestyrelsespost medarbejdervalgt"|""|1866885|26460212|"15-04-2010"|"Medarbejderrepræsentant"|106111
5000026|"Flemming Nyenstad Enevoldsen"|"TULIP FOOD COMPANY A/S"|"Direktionspost adm. dir"|""|233080|14003606|"04-08-2011"|"Adm. Direktør"|106111
5000026|"Erik Larsen"|"TULIP FOOD COMPANY A/S"|"Bestyrelsespost"|""|337558|14003606|"04-08-2011"|"Bestyrelsesmedlem"|106111
5000026|"Erik Michael Bredholt"|"TULIP FOOD COMPANY A/S"|"Bestyrelsespost næstformand"|""|338131|14003606|"16-02-2012"|"Næstformand"|106111
5000026|"Kjeld Johannesen"|"TULIP FOOD COMPANY A/S"|"Bestyrelsespost formand"|""|499067|14003606|"04-08-2011"|"Formand"|106111
5000026|"Mads Ole Krage"|"TULIP FOOD COMPANY A/S"|"Bestyrelsespost"|""|539649|14003606|"04-08-2011"|"Bestyrelsesmedlem"|106111
5000026|"Peder Steen Andersen Philipp"|"TULIP FOOD COMPANY A/S"|"Bestyrelsespost"|""|595553|14003606|"04-08-2011"|"Bestyrelsesmedlem"|106111
5000026|"Gitte Harboe Bonderup"|"TULIP FOOD COMPANY A/S"|"Bestyrelsespost"|""|17046642|14003606|""|"Bestyrelsesmedlem"|106111
5000026|"Henrik Marcher"|"TULIP FOOD COMPANY A/S"|"Bestyrelsespost"|""|1434055|14003606|""|"Bestyrelsesmedlem"|106111
5000026|"Morten Rahbek Hansen"|"TULIP FOOD COMPANY A/S"|"Bestyrelsespost"|""|564114|14003606|""|"Bestyrelsesmedlem"|106111
5000383|"Eijiro Yamakita"|"Tumlare Corporation"|"Direktionspost adm. dir"|""|1463903|46357019|"31-01-2008"|"Adm. Direktør"|106111
5000383|"Hisanori Zama"|"Tumlare Corporation"|"Bestyrelsespost formand"|""|1463904|46357019|"10-05-2010"|"Formand"|106111
5000383|"Claudio Torti"|"Tumlare Corporation"|"Direktionspost"|""|1553111|46357019|"10-05-2010"|"Direktionspost"|106111
5000383|"John Block Gartmann"|"Tumlare Corporation"|"Direktionspost Økonomidirektør"|""|1624584|46357019|"10-05-2010"|"Direktionspost"|106111
5000383|"Berend Lund Christian"|"Tumlare Corporation"|"Direktionspost"|""|1644227|46357019|"10-05-2010"|"Direktionspost"|106111
5000383|"Kenji Kawabe"|"Tumlare Corporation"|"Bestyrelsespost"|""|1875228|46357019|"10-05-2010"|"Bestyrelsesmedlem"|106111
5000226|"Bodil Nyboe Andersen"|"TV2"|"Bestyrelsespost"|""|292155|10413494|"29-04-2009"|"Bestyrelsesmedlem"|106111
5000226|"Flemming Ammentorp Østergaard"|"TV2"|"Bestyrelsespost"|""|351602|10413494|"30-04-2007"|"Bestyrelsesmedlem"|106111
5000226|"Jørgen Badstue"|"TV2"|"Bestyrelsespost Medarbejdervalgt"|""|464131|10413494|"28-04-2008"|"Medarbejderrepræsentant"|106111
5000226|"Lars Liebst Poulsen"|"TV2"|"Bestyrelsespost formand"|""|518415|10413494|"14-12-2007"|"Formand"|106111
5000226|"Merete Helene Eldrup"|"TV2"|"Direktionspost Adm. Dir"|""|549322|10413494|"01-12-2007"|"Adm. Direktør"|106111
5000226|"Palle Ebbesen Smed"|"TV2"|"Bestyrelsespost"|""|591768|10413494|"28-04-2010"|"Bestyrelsesmedlem"|106111
5000226|"Peter Normann"|"TV2"|"Direktionspost"|""|611537|10413494|"01-04-2008"|"Direktionspost"|106111
5000226|"Steffen Kjærulff-Schmidt"|"TV2"|"Bestyrelsespost"|""|645391|10413494|"29-04-2009"|"Bestyrelsesmedlem"|106111
5000226|"Niels Brinch"|"TV2"|"Bestyrelsespost Medarbejdervalgt"|""|1028113|10413494|"17-12-2003"|"Medarbejderrepræsentant"|106111
5000226|"Per Christiansen"|"TV2"|"Bestyrelsespost Medarbejdervalgt"|""|1030289|10413494|"18-12-2003"|"Medarbejderrepræsentant"|106111
5000226|"Tine Susanne Miksch Roed"|"TV2"|"Bestyrelsespost næstformand"|""|1233925|10413494|"14-12-2007"|"Næstformand"|106111
5000264|"Peter Arndrup Poulsen"|"Tvilum"|"Direktionspost adm. dir"|""|605254|19562786|"12-10-2010"|"Adm. Direktør"|106111
5000264|"Thomas Voss"|"Tvilum"|"Bestyrelsespost formand"|""|670611|19562786|"21-02-2008"|"Formand"|106111
5000264|"Graham Francis Balls"|"Tvilum"|"Bestyrelsespost næstformand"|""|1180635|19562786|"11-05-2005"|"Næstformand"|106111
5000264|"Verner Fuglsang Sørensen"|"Tvilum"|"Bestyrelsespost"|""|1458096|19562786|"31-05-2007"|"Bestyrelsesmedlem"|106111
5000971|"Anders Christer Moberg"|"Tæppeland"|"Bestyrelsespost formand"|""|246745|15456515|"21-11-2011"|"Formand"|106111
5000971|"Jørn Ejvind Jensen"|"Tæppeland"|"Bestyrelsespost"|""|474512|15456515|"16-11-2009"|"Bestyrelsesmedlem"|106111
5000971|"Klaus Michael Vestergaard"|"Tæppeland"|"Direktionspost Økonomidirektør"|""|501371|15456515|"21-11-2011"|"Direktionspost"|106111
5000971|"Leif Morland Kristensen"|"Tæppeland"|"Bestyrelsespost"|""|525484|15456515|"10-06-1992"|"Bestyrelsesmedlem"|106111
5000971|"Oscar Claudius Crohn"|"Tæppeland"|"Bestyrelsespost"|""|588679|15456515|"21-11-2011"|"Bestyrelsesmedlem"|106111
5000971|"Mette Kapsch"|"Tæppeland"|"Bestyrelsespost"|""|1103791|15456515|"21-11-2011"|"Bestyrelsesmedlem"|106111
